sample_id,x1,x2,f_corr,f_noise
29,-2.615843604488637,8.934490740990007,-2.38891580687258,-1.2598353683030814
30,1.060869012851187,5.8411210824795,0.0974887884444392,-1.231593370123472
31,-5.915524766725653,-7.94426804479529,0.028617949499357476,0.4902076599785523
32,-3.3930352626846627,3.848854069701142,-2.494140816063326,0.19079685764153914
33,8.59814183870262,5.6036048571852,1.874321514750706,-2.9109037454078353
34,-1.8122321902132619,-2.544538581362379,-1.430998481833364,-1.8260130111399333
35,7.407801457602588,0.34800785057909955,2.3899116855553224,-3.8675801246594803
36,-0.8641210387545044,-4.288045244931258,0.7229543209107616,4.396381393922618
37,3.795914220658778,-6.95943389749649,2.000751158921981,0.3494067248245646
38,-2.241566496144496,5.048802353319328,-2.7754700113572275,-0.7791484195393499
39,3.5008026388022806,-7.334530132018795,0.9602596057300594,-1.6737617971933194
40,-2.8418757151189116,-2.114150451672179,1.4986599104482397,-1.3942310183021842
41,-5.327595683103114,-5.994332835878964,-0.20201356204018944,-3.665485752709144
42,0.17994428625522474,-3.2973341494736452,0.3255121902997326,0.4076288656408527
43,2.1397281794877188,2.8199785143086924,0.9868511861842939,1.9405610365639894
44,9.105288861053861,1.8123062719265253,3.6370532693470556,3.9184809847764135
45,6.422210089382887,8.213298491140375,1.6630935727311704,1.982328241890205
46,-1.4910073758869586,-6.510510391005093,0.3744797520259697,1.8709636721261198
47,-4.407207815463092,3.687645074239134,-2.1424085040574337,2.9152837165328336
48,-3.5644862491324787,-7.381960022587773,0.6746539734031269,-0.3895709429038802
49,-7.211546968696176,-3.31426211703739,-1.8546637849582766,-3.353024566181083
50,-7.105914998714318,8.358755250566446,-2.4266629184996686,1.9449051836235558
51,-9.867263622827627,-5.354666612513849,-2.067304434611528,-1.7857397859410233
52,8.578321303155985,6.134693341545486,2.2880835491916063,-0.22495706949389113
53,8.498833064157424,7.545467850918524,2.2494794475530226,-2.5285842478051346
54,-1.599204586771032,-8.137081666771042,-0.29834518704878144,2.883876812774058
55,6.635022760478268,-2.5208897890883053,2.485198723941214,2.125111311836003
56,-7.698326175295469,5.467657092140817,-2.2110120410879706,-3.505818967090168
57,-9.494626099864941,-5.645217074278872,-2.646971069478749,0.25405259731597807
58,3.122842328428643,-5.197698772549851,1.2781659039418503,2.6020959079915884
59,-8.6741681929356,3.6499470387688486,-2.188609985537328,-0.3167762022587331
60,-3.93260307816999,8.33987789451296,-1.2084405205718094,-0.03727314590809321
61,-8.73520734569273,-3.0124676502218817,-4.98594880264003,2.4167995603389154
62,7.962145412062782,-8.407290151570997,4.608678722067205,-0.6617854721637959
63,7.523174379908269,6.732232259300893,-0.6127638978249315,-0.21437801870194864
64,-7.355607828196488,1.17678601087235,-2.433700022017966,1.964296900890319
65,-7.61972528368103,8.543838817594455,-4.6761135737217705,-2.5174060512922365
66,9.719786201889793,-3.05811652633958,2.9366087596366715,-1.708634849742832
67,9.216229903085647,-4.512735808137707,3.5257513110231837,-4.276933952857929
68,2.053621341116605,-5.174784708071563,1.816921009650188,5.019663467826765
69,-9.577084113933319,-2.9879561767287317,-1.28140703432763,0.2940959111898024
70,-1.177860610144954,-6.133219057653916,-0.5095927234647857,2.6255422261377293
71,0.3341800992273214,8.611862403457035,-0.2665352762094645,-2.982223294566601
72,6.284751926900643,-1.7469302001164166,1.9252634176300392,3.098001440300177
73,-1.6085564266014316,7.354310210880097,-1.7908855381096314,-0.7360074398610179
74,1.4127022848012665,-1.6392051373516114,2.0300379420920867,3.4421479949514646
75,-4.468732444240127,8.768378506265691,-1.9819219347341017,-0.5034810647059627
76,-0.2409011807235384,-3.4779377001593037,-0.8964386770990993,-2.709997674147459
77,7.98488535419807,3.6012048227414155,1.7926188496371,2.7166979258975155
78,7.699613448927586,-3.996456740048031,2.31118531406337,0.14896946477182488
79,9.547360688899627,7.4409657139203915,1.400356299348911,-2.93139915000419
80,2.722882733695176,9.504359451506446,-0.7139309942554538,-4.112432661401719
81,-1.209500562998242,0.042718805506158475,0.0013296732995036753,1.0377754676360038
82,1.92946152377462,5.614917904015682,-1.2676611173140617,-0.06918602317997503
83,4.034415739023311,8.349693241415736,-0.21953111720442342,0.5148502947979864
84,-0.596945656779809,1.3663191377776407,-0.6997965324675743,0.5845555061893744
85,-1.6933441824739077,5.787684557304328,-1.0688301889916358,-0.356401189876979
86,4.362378183375611,9.09712333629447,-0.09823155665821641,0.9497693282161784
87,9.360360994581189,1.1925656928628587,3.3794312294111246,1.8023640261102227
88,-9.23407721732249,1.7310750226037541,-2.823015996307496,-0.371537258244505
89,2.970451589154724,-8.653536335169163,2.671788637694682,1.2980896185325588
90,-6.384708323918973,7.3469930482955235,-2.831142514240346,1.4313248151809486
91,-1.3624177732836262,8.468159728850967,-2.5985901353198444,2.674332960196991
92,-3.5439014279155607,9.611834302554275,-2.804691060775887,-5.581181864839399
93,3.4800094841957474,4.9782244901569594,-0.23772896367491347,-1.0744740410730316
94,1.9932303089517198,0.8756421196225652,1.0737348801693771,1.3775021777480245
95,4.537923292992147,-5.9966624939730035,2.9420657847981135,5.2391615647418375
96,-0.2533633554406265,9.00159185493004,-1.4917489965714852,2.9530703522059785
97,7.890795269802176,8.62769833087032,1.189288736421905,3.0062447322041748
98,6.021269147731193,5.692268997566277,-0.3110547283220032,6.6433831960109435
99,8.51804736633268,5.296722262067332,1.4490930618023932,-0.21296498800575905
100,-8.186479923710891,1.5199237751623524,-4.685585219935016,5.17803879591821
101,-9.233312704526535,-6.4459947838404075,-1.1557848385406801,1.7078766340983993
102,3.567850042585839,8.441035313429936,1.5873507225521604,-2.4500969102712826
103,-9.712386205689176,5.126743484503844,-4.10928837516982,-4.275138648605308
104,-0.8587312042615043,6.455972818723605,-1.0429476566093274,-0.5664748727159563
105,2.6715012305231607,1.7504661016742311,0.8726700467273454,1.6533336772377558
106,-1.4788831179679356,-3.0341540743569873,-0.8977933745744736,-0.6631914703907389
107,0.05572821591926136,3.4520060670364323,-0.6062576235623319,0.29426857216077307
108,-2.424272663952081,-0.2405154517897774,-0.3170210260217229,4.792533775881208
109,1.9195739530639617,-9.940423937307514,2.202133861801426,0.11426804369077212
110,-5.7219360313375,-6.312449290907168,-0.722051792207796,4.911036091712832
111,7.467376395898558,7.991233678176883,0.804427369620429,1.934261133517475
112,-6.404779087668199,3.9610324627580358,-3.1684750916927626,2.664210448221176
113,-1.668551356596872,0.963951128352786,-0.10437525889130217,-0.5627808252162276
114,-1.7947654482273006,-0.6290449391610409,0.9642227907258675,-0.18385335279443624
115,3.7991266830128616,-4.2024845238552455,0.16579278046991086,0.04276808531726203
116,-9.578256050568994,0.051329142122597204,-4.603776120227426,-0.21919502343586528
117,-8.038295570917862,9.142475382397528,-4.754478527247426,1.6269534293652157
118,-3.158097483993096,-9.581271690777433,0.13679998707877217,3.2269805194026437
119,-0.3913362934311344,-3.568195254731026,0.20800865451240266,6.156575866027104
120,3.72330354622132,4.116323908279336,0.6012708994902842,-1.7473801765455201
121,3.967409025400187,-2.1630353071348445,1.572671406368684,-0.0035507992483171155
122,7.158659114412757,-9.052639308075259,3.3945687933814477,2.486939175652054
123,-0.5941606730143629,8.949891063520742,-0.5030075028792853,0.15373213943669392
124,-1.6353742339570037,9.64592684770549,-2.6781650253862237,-3.2392940434016633
125,4.225784421884018,-1.8169400954671318,2.2660871792398796,1.9871320770033674
126,3.6511471033487357,8.93607384757519,1.3430202920338357,-2.0078597964687663
127,6.9840690127517675,-6.09610100895787,1.8331833062533542,0.4904760901837162
128,6.317119055977766,-5.455976115981591,1.1537230536519076,4.30158406016694
129,-8.002652676355154,-1.9325701420201788,-1.9624183311298677,1.764153916627478
130,1.8455680229766536,-3.753360648718016,1.6341364055813339,1.5761237358101654
131,6.942294768950436,-3.4798488293771186,2.6336354664361172,3.732306950984923
132,-7.593661130261598,-0.026285102597629617,-3.974796396947222,-0.3106096551353478
133,2.6726996078562077,-4.4797402626346745,0.12432438048785888,0.8557287771067297
134,7.896543113386581,-8.771195321580265,3.278210161422419,-0.44521736170943815
135,1.9204287320345852,6.838505961803353,-0.11705135140123873,1.9644196781362024
136,6.2111321959178625,3.02417767297716,1.1260936750508328,-3.328837077515012
137,-9.159658876430463,-8.383491459185555,-1.3196739737152527,-2.2187027683001617
138,-0.36390698973193913,8.901005538043066,-1.296109995629902,0.08251584055238285
139,-8.43399260805131,7.052946706079119,-2.8432233049591407,1.5082605572705832
140,6.260274088924337,9.077280043956954,-0.41217496764054584,4.759439715512018
141,-6.971259473449026,-7.904404597927373,-0.8351914414068937,-2.2339134099075912
142,-2.4145373603302422,0.3678949634698796,0.3714288096510163,-0.16081085300090925
143,7.159476769870025,8.411358653186397,0.25413803727434625,0.6383855345727947
144,-3.5967150861129538,6.469166167668504,-2.550905254358252,-2.8747131994436903
145,6.749933241403131,-1.7541893490117637,2.3571194327323894,-1.8722003597297174
146,-0.8446828528559145,7.6345032827942205,-2.244356886630042,-4.488593341209649
147,7.539046834036661,9.221965487040269,-0.05302581212015811,1.3849324085754038
148,2.241823403452578,-0.2641785847448581,0.43446023640265385,-2.0121385057920973
149,6.535949713874707,-8.38621029928834,3.0234743028416937,3.0684700787082146
150,7.447257872078698,-5.668312035006324,3.685598255544396,1.046752061058293
151,-0.608544668951911,3.725725970911016,-1.4587926118589425,-0.4809613383435651
152,-9.44297815775229,-2.1884440218192625,-2.4802438123604365,-1.8757631794533602
153,-4.1424952815566325,-8.633889357318104,1.0397843273372327,0.9600566103573283
154,-6.636178806644013,-6.8091055897943065,-0.029634220919877108,-0.6363185784787282
155,5.025606951148054,-1.9096155269272401,1.70597098888389,1.3483815281873812
156,-9.075923505773012,-5.546029841728628,-1.7397394087631732,2.886987898020468
157,4.467035293452533,-5.536524470430779,1.446398634085961,-1.897986164815264
158,-1.2438290757842623,3.1573426474413466,-0.6156669508136612,-1.0834732385497146
159,9.222163812670527,-8.79233855426185,5.309774349148531,3.198364002529553
160,-5.567427066152608,-5.5577580712574886,0.20290257288352753,3.4764598362753993
161,7.6716874905385986,1.0223376806930258,2.1303595482395337,-2.41283409466961
162,5.017703722472948,-0.8153233916188292,1.904330516315932,-2.097603660959134
163,-0.5404658782400702,9.474939627085831,-2.171781571723146,-2.124155250679404
164,-6.701960069466095,-2.0537412567419615,-2.446316357256886,0.5945404103207528
165,9.739299488664507,-4.788908601812651,3.3487168875278557,-3.4783266402659403
166,-7.7805292640604184,-4.073332752946818,-1.506553320919546,0.08388916199956771
167,6.717480545404484,9.911063447124086,1.1061246713443276,-0.10022737913598395
168,2.462486760915752,9.79225828206594,-0.793503942346107,-1.5356439335900571
169,-6.439085545535468,2.5826029525010554,-1.9669954327267813,0.22491258481958287
170,1.8512862491596938,-7.37008980409231,-0.38054430364614755,0.2208276406440366
171,2.317885860422095,0.7279197916269204,0.7225352297874839,-0.8928267283695625
172,5.126460192362893,6.609950497220144,0.05026702708492248,4.2027879771280645
173,-5.518696884141039,-7.799758600649744,-1.4863131981379025,-1.018898032933278
174,8.487349728943123,4.813227693803583,2.187409872317147,0.10521140271275863
175,-2.7527418614578565,0.7334077647923785,0.2218945405180548,-1.5055215781616451
176,6.447922936193805,-6.746549814143132,2.9353851971009477,2.425133162724457
177,-9.97394520794171,0.9282404658534009,-2.427584752252769,-2.8351134784267384
178,-8.13645856995988,9.243534874384146,-4.161634686193712,0.37139966313208805
179,-5.925136273407594,4.724124656217441,-0.8438692337095834,-2.2675266966247194
180,4.221523075036039,-6.674172119158406,1.0066258313450347,-4.287229484770256
181,-9.491220307001765,-5.395398940840497,-2.1187519285510112,-1.673235620908252
182,0.8194301922779879,-7.472649832451452,1.9678775992395763,-1.5875870928482518
183,8.80146002350045,5.654775302841715,1.7675266667636589,1.3434438629576275
184,-5.515295442135133,-7.7389228396279774,0.6073824125767213,-2.1147907053402895
185,-8.64862153591854,6.393275285630484,-5.2120383242576,-5.187082068411545
186,7.642394540568649,0.5205613086754255,2.125680323960484,-4.970371737416037
187,1.2924016312044238,-1.5559647248633048,0.4216499138660491,0.40670724845521644
188,5.97041153953651,7.473003859253197,0.5819239607120803,1.1696426411089178
189,-3.7195743260041603,8.010692898291811,-3.583825633992425,0.4389404269268029
190,-5.16590518197801,-5.591748232682921,-0.9440816203297512,-1.063186509546787
191,7.026023873944119,0.40632581644561405,1.7768487874460974,0.7910317188695598
192,-8.95307293545109,-7.96152010552488,-1.2971588324899945,-4.619419420729247
193,-4.236935393774961,-6.43277166248589,0.5724444993829279,-5.0334844157571155
194,9.926700013319664,4.347276478079989,2.4151060901273214,-3.6443520390363244
195,-1.2266721348619374,6.1380526775999975,-0.9544940297365342,-0.4506737444291703
196,-4.1186608065068135,-9.41908397565486,1.183279177347128,1.9537168508477802
197,-2.698058677829387,-2.8398163808798564,0.567919624257881,-2.517071971130951
198,-7.197197645360303,2.609696355976199,-4.458140798703521,-2.23475506957631
199,-2.268138016923798,-4.031151874768284,0.5621513535161196,1.5784804477844852
200,2.08829044686464,4.45331263751145,0.5913860801940409,-1.044599657080438
201,9.8138943402062,7.701704624860696,1.5791472710514536,0.4523225935774786
202,-9.690532495947757,-6.964646461616866,-2.2292782409241294,0.24697999139002658
203,0.9060056000905377,-0.733807703038142,-0.5214256720154512,-3.1155016077354274
204,7.458732019238909,6.2917220898527475,-0.25910512227422533,4.4847049051420615
205,0.5760458093145981,8.981925293369155,-0.4946425229935639,-2.209361706377849
206,-2.810809652557862,3.0413960748740916,-0.6873610666015936,4.745448689486559
207,3.920566817477283,0.170344710492623,1.070644685570131,1.3659808264541973
208,-5.685347387003028,-6.901179423442649,-0.10254149626634712,0.681689546372475
209,-6.769016122633504,-2.241682018497279,-0.875593311660844,-3.725559876155104
210,3.4224052011210038,-3.7994242323431937,0.16000770962055522,0.8552814500312983
211,7.211076330193428,1.9183350456030333,2.0750246946503124,-0.2016772277987029
212,-0.9190895466980429,-3.5714591953151675,0.06581673007052904,-0.568153356883409
213,-7.732105683034107,1.0014078464927252,-2.1240414190736217,-3.2558648287979275
214,-2.436705592449142,9.25716737968854,-1.9705088052147393,2.1895837027406713
215,4.848438880750013,-7.295540935101473,3.164773804416225,2.302798222590132
216,1.1211858328808777,7.477382411014904,-2.0515274761581566,-4.278502535800748
217,8.784688747137665,8.63049310629074,2.392006129430075,-1.499898548460365
218,6.342324570829806,-4.456780734683143,2.1522849920732305,-0.717118680312407
219,2.6423407325410135,4.199451950225754,0.05537814836667636,0.8490905671846662
220,6.681822462534843,7.725796071939492,-0.5619632401075387,0.358090321394298
221,0.6246363137006039,-3.5325039064462382,0.6344207996790192,-0.1789402319367624
222,0.5246660148243709,8.441519367672438,-1.1233681557562096,1.2145718792685976
223,0.5233610314628105,-7.183649175980138,1.1707203846604954,4.667250433765923
224,-1.3005986822623683,5.222521345189611,-1.7623005198942399,-0.7380188259604341
225,9.472648677122656,-1.549506442338025,2.0985260511092436,2.5807977537890157
226,5.942666808205461,-4.543744534213308,2.9774099654508106,4.3831408564830445
227,-2.7263119460943113,-4.041058495806689,-1.6014480884050162,3.819072254296021
228,3.563651042205569,8.346638776157953,0.46077314071017816,1.6456103148774206
229,6.376641566228507,1.8669442225601962,2.9885675184231513,1.635875476749463
230,0.6975179037566726,7.008329977583813,0.931429170312766,1.075378088472349
231,8.75690223872338,5.584581183776873,0.9225317536524283,4.228386999717906
232,3.126576508954246,5.939634827231835,0.5196980200373853,-0.9674574626642913
233,-0.2566217067735348,-1.511859060514606,-0.3002473867206229,-0.9360995718913628
234,9.269057917999412,1.0375528677879409,3.6047010856105235,-1.6475372321929251
235,1.5081111525573672,-7.656192826766468,1.9152945773109502,6.0990377674152825
236,0.2969739047879614,-2.425713257251605,0.2191384692458116,3.83608377238904
237,-4.413139661634961,9.298313827281788,-3.44700213879625,-1.5084402875992065
238,8.586683744005686,9.553018375188454,0.8473998073246308,-3.011547347940526
239,-3.002435470673797,3.0040747588195273,-1.8908087117818408,-0.4961128656838135
240,-3.840517596556605,-1.1088321099169782,-1.005288692039741,0.1770784646497321
241,-4.6725570252274595,1.6887838450648829,-1.6333314614485417,0.637209605605705
242,-4.224915717837677,-4.136715740563826,-1.0905998205540581,-3.846883861856896
243,-1.5743673206822493,-9.542241663337611,0.4437384675196606,-1.8484643625713113
244,7.96689987350296,-5.557978862995199,3.725709477339371,3.038315926944151
245,2.6162908037319372,-8.636521130449,2.6407638465224634,1.5304063700812476
246,-2.366698634506161,-9.120652961140943,0.00787411579677344,-1.746642770679101
247,9.95617359051478,7.378210897048806,1.8364904514568674,2.418428043579999
248,7.0407552140340925,-5.8746211166018325,2.30204022692522,2.443800460677145
249,1.374688477522735,7.359148502050395,1.3948457724246577,5.559324435275162
250,-2.4221307423206007,-9.299805220658765,-0.08416559514264044,-0.5401058764462129
251,-1.59429580918143,7.8400477525047485,-1.451655820810921,-1.6846405492245076
252,-7.777573220254612,-8.250949082884658,-0.7395636561602692,-0.37218952894765744
253,1.9664894800696118,-5.46363975994979,0.8772209709763247,2.315459763668697
254,-2.2246002216825893,-2.0134783788267985,-1.053619257805099,-3.1344962573939794
255,3.999775280027576,-9.43632773757222,2.391813130973585,0.010222091204610375
256,3.1822062140734992,-0.18915003173574796,0.2909991845705344,0.09705673630498576
257,0.25581959485606376,4.142228741485052,-0.393855227256776,3.3216664442636
258,2.826056426353137,3.533372646709445,-0.36196080030007083,-1.3434100115674696
259,-4.019227780114278,7.051866729056549,-2.146248925552864,-0.36715983194120555
260,2.312644548042389,-0.7937967216374844,-0.8386496733609778,1.306715075037784
261,0.03464498534885685,-5.098031786557384,0.1295397848967269,-1.5375875967583805
262,5.769995642035484,-4.437256223075289,2.060559632905821,-1.9914895052891
263,1.588798241115395,8.675474910033646,-0.024146086702393044,4.681394822474687
264,1.0317163260996374,-9.23667229877357,0.21680777728718104,1.3937474698475305
265,9.363293093945131,1.2885380966588915,3.4279807386670327,3.0388422505846595
266,-6.355713939832004,-0.06111178169734188,-1.3697742939508122,1.8157725373193494
267,-2.6192636968973133,-1.6100532215579726,-1.9727048822647162,-0.29303786469565546
268,-0.3202580997258764,6.548558993317911,-0.6479111797158418,-1.5138153905582472
269,-5.185551662332126,3.210283991090183,-2.781251761606245,-1.4114866842610168
270,4.381670549875206,9.603808061719189,0.33089623142842683,-1.8366069551589757
271,-3.7199476559900297,-5.991357167245479,0.2871696712274404,-1.8247771382924491
272,8.697706785110412,9.021435745114815,1.8906223412677328,-1.9502213075871166
273,5.5627875483240246,-2.2562969938762656,1.5501055395161223,1.9513397889318758
274,9.432360671879131,1.6695506256228079,3.1249600939618265,-2.4013497103276458
275,-5.630940376538707,6.511821393644176,-1.434088318787584,3.4824132382675828
276,-0.36564531833716174,-8.847157129471023,0.9843584598522038,1.8848326986228563
277,5.561856697976594,6.330734764296935,0.5875386568781142,1.6821055256465005
278,7.114964137090144,-6.747523413259239,3.714938446895781,0.5952424190018276
279,-3.273902959390405,5.831920366537052,-4.134274156178645,1.0415488213028476
280,5.232464943404713,7.716644101652857,-0.3729815286717677,-1.0573199071236767
281,0.9552170208514372,-3.785782893208733,1.6601634838210209,-2.1081648375483977
282,-1.7889016960201243,-4.121309529514678,0.20453632317208148,-1.1120254769852564
283,2.847610772759321,-0.10495028357427927,0.6976381835488913,-3.279229662336279
284,1.3443074410984384,3.448450127879049,-0.8672583792563952,1.1456861063227606
285,-5.216612832594068,7.89273689820434,-2.72761754148019,-2.496619933390477
286,-9.063676971816264,-5.105262627638131,-2.378027666896528,1.6295707278820826
287,-7.509997797646246,-1.7748564245349208,-3.384259723075077,1.7000782006993775
288,8.894389586531691,6.53831131509812,2.729667316082045,0.649433829234981
289,-0.13238230754846647,-1.956415173810953,-0.3021525298156094,-1.2662266396977202
290,-9.213967035682707,-0.19017034236873087,-2.9531275699724553,-2.114547191818619
291,-4.907372812152742,-9.980852834188044,-1.401591200201041,-1.8145154939894508
292,6.900256833890918,4.447958299808663,0.9747836107246994,-2.3104780876978523
293,8.792676297429981,-0.6367365205225344,3.5380651720992233,-0.029072352301214084
294,-0.0649902398103599,1.2168785930784374,0.5427272461113016,-0.2745699513378386
295,7.6455709258083715,-5.8820646806295995,3.196195801445013,4.765941636903115
296,-8.628861416871263,3.2824921405662835,-3.580888620514031,4.644844570388528
297,0.18693679723169865,1.851970915571865,-0.20105550305574554,3.8175446646396747
298,7.74624934792654,8.12880674508314,1.509096764367853,-0.49824864097722493
299,-2.4289398008552414,3.7710710886271155,-2.4919193268109385,-3.5369122333982754
300,-0.15723106585405766,1.117059458285489,-0.0142452961237938,0.46108701742085556
301,6.260003218290347,-4.4080935554830125,3.1524141266101524,-0.6184631336242234
302,-8.16997453234747,3.6449316231397173,-3.0459559929724573,0.09587090079797607
303,-3.893135754460861,-4.045684190435184,-0.5766703028866765,1.0796599525771804
304,-7.496093832324324,9.033612330293519,-4.184978554228119,1.758891850619574
305,6.683417559103411,4.618765923790287,1.5499536428429024,-4.445207506037317
306,0.8663221805601573,-9.414733145748844,2.958707051217723,3.2387188992620066
307,9.421118681849418,-6.077254742349378,4.862975555874648,2.394143543628775
308,4.304439328815226,0.9400905977253959,0.6898308845885771,-1.4339942528433771
309,-4.376856828852085,-0.869257201237275,-1.4823062722140068,2.2239367716541407
310,1.529440142193799,4.041764882702552,0.9449986690372222,-0.6293119304983628
311,4.902266220482698,-9.306473334727102,3.342649147360165,0.08729353134753148
312,7.420904403543531,4.395964752192253,2.026764229274602,-0.3679703873819204
313,5.649096394508351,-3.055903519665808,0.7065177031750576,-1.8097490841087571
314,3.8810791193762295,2.2453946261105973,1.5593680385194575,-3.1379749557364045
315,-3.2358373542778924,-6.639947836155513,-0.19913490527575042,6.833865710749556
316,1.6564139245486018,5.399617295133725,-0.12623184249389496,1.5711903127497875
317,-3.105250975083898,7.354831413396063,-2.599153151994072,0.34631041064702933
318,7.372444176691445,5.2416557538549196,2.7451624281853118,4.53144600143877
319,-7.441259073900957,0.26462538516450707,-3.052025757273201,-4.203718483228258
320,9.648358083937456,-4.807839760281016,5.177699361860565,-0.6130080642794461
321,-9.278957135078016,0.36844460371561283,-2.8160223819334043,-1.5410656841554888
322,-4.6707297751391135,4.806637587007156,-2.256104370905817,-1.232931215619018
323,8.833977920890625,-1.376566022454135,2.150229189988549,0.07709707831595888
324,5.96768373328068,4.308717811625343,0.7258133429172295,-1.0948359519984505
325,3.4213013736263136,-9.354341673870012,2.266894121319898,-4.450583535474173
326,4.5042789593542985,5.554896044965854,0.625871759000751,-2.537558268523716
327,-8.500871344576408,8.160707123748828,-3.3427914353122277,-2.301153155218284
328,-0.7446570881359449,5.429531944235748,-1.2047030426753857,-1.1109239971052474
329,3.9596723970516443,5.9885164390939885,0.7205562515001556,-2.3839945034567673
330,-9.553184678977921,2.8650460937483047,-2.349497918964188,-0.4445123378817189
331,-3.643209373225922,-2.4883006398304186,0.1272599655089106,-0.3672991846434426
332,-7.288469708794379,1.4257739033999446,-1.899048121412598,-5.38637138748923
333,4.436659137810999,-5.12680585949248,2.5002675281165687,-2.682413267028845
334,-6.8779291495907025,9.02676670459191,-4.265610584320832,0.5410446143468959
335,-5.156750436541269,-3.431421450547396,-0.865165476694828,-0.2775820190739698
336,7.628905096037158,-1.630261459123922,1.665422609503325,-4.394370450898782
337,-3.3763099400885217,-8.610507186608862,1.092272742398873,2.012422380902258
338,5.764449216171352,4.7181513739782925,1.2524774029205217,1.5176143009602834
339,-4.546986297454305,2.186053979106518,-0.7882460844666315,5.824301916494848
340,-8.84918244232082,-5.356317676765938,-0.9110743021123411,4.408534674535408
341,6.216695986010233,8.953838418964978,0.874856720430792,-2.132523953880674
342,5.423693053146852,4.4097591805381064,0.42457775275272214,-0.3188086060635945
343,3.3454886304217766,-8.531507086325984,0.48933707702321705,0.07921070495983604
344,1.1055229460653884,3.4792789502528,0.2440251027594491,3.188274639528021
345,5.264984515902976,4.225899538630873,0.8111443217412302,-0.7145970088965937
346,-3.4115356912779244,1.5995262527374265,-0.6231128554610441,3.3643945263359374
347,6.151322676952301,-0.0910130752599585,2.417670379490674,0.7092755299230459
348,-1.7540602069805171,-8.19814697896151,1.1822201411568998,-1.996020182154106
349,0.9451312943575196,4.169370680852264,-0.1441818479644614,-2.947632691130856
350,-2.9198737361972498,5.052370688251038,-2.9607815392948544,2.5438543551204464
351,9.86831114970083,-5.848169447592555,4.848759155027323,2.419196849022087
352,2.432667652285634,-3.2846702095620595,0.21691196257845413,2.734595116362754
353,-5.1494600990108115,1.1733256177044566,-2.238646738849093,-6.45341856705083
354,-2.321660006354856,2.3988390779001545,-1.3207030069292705,-0.3253496015377978
355,3.257766053139422,-1.7513826582994714,1.2547217161807767,3.1335884677265877
356,-9.728070344680786,8.253073675120511,-4.411675777700917,-3.576336295815552
357,9.238191042352316,-4.500985399282955,3.0019855762483787,1.4211867670735825
358,7.2233669321236285,8.250450776766868,1.5714958790547633,-1.3840248581294547
359,-5.585467089004609,-0.308802240996048,-2.6945959854043715,-2.3531718613723385
360,-8.39530558057854,-1.1216794725381938,-2.681854907629991,-1.81757009262543
361,-3.8667306790235774,-6.736050083134566,-1.8269177935195464,3.949986345576271
362,1.117896187723833,-7.427640922269065,0.6247749556573828,2.238937845095749
363,-2.9368300334886506,7.265447304785209,-3.221351367414079,-0.2934087743262897
364,3.59336855252746,6.115240298307235,0.7479378203333589,5.501922638192578
365,-5.333400203771765,1.2408099019853296,-1.6367070812212912,-4.479058099324733
366,-4.137953782353652,-0.9481616944548392,-1.7462528412995928,-1.5996020263679054
