sample_id,f01,f02,f03,f04,f05,f06,f07,f08
22,-13.93785590221007,-37.71336649701279,0.28027922445951375,20.95700607050576,-0.1844437666427855,-2.9284442666724178,27.406514253444687,-0.39715556463999074
23,18.24333600531585,53.9762953772114,-1.0622775686293784,-113.13062748662263,11.723361407209815,32.40509901413721,-21.78323079390431,-0.22904273639899744
24,-14.35678153362963,-28.695589390289946,0.3177869999173463,16.40507233169176,0.5793467936290407,-1.328508917086468,-71.75037873534238,0.2921834884713491
25,14.463804521038446,53.65594672205713,-1.1613963727734846,-92.92122748734207,9.465612009402978,26.563973780164897,-28.164140412163434,0.007496471236612458
26,-14.752024625878668,-18.189918739875147,0.1435209922167983,16.165292886538936,1.1273695322039492,1.6945408886266466,28.84479953435454,0.26791870561796644
27,0.9839463233053095,-84.68948037604216,-0.059794134929664636,64.88221115491271,-10.582153530081056,-7.612494404048632,39.92310653836717,-0.059091290705654165
28,-7.7784610959033005,54.23737273618052,-0.11180703129413526,26.159760343555444,-5.955458701948557,-9.134647872920091,-25.397898722649224,-0.047830926543839435
29,-8.282829411234992,68.68883017665291,-0.018462712896742433,28.240134517649626,-5.838416541792645,-9.083877708821111,-101.24006603748178,-0.8682674834538524
30,-7.253287570574103,79.83237297536324,-0.09330337078255642,14.189668744078599,-4.437142758722678,-8.013571183389754,-79.36197674126414,-0.598348096560889
31,-0.03774774317165083,-77.52584620211482,0.03126858729810158,66.50276665367386,-10.941757254312213,-10.193641816647276,23.986453603406197,-0.5432874332160366
32,-5.258075146184265,58.626727817764454,-0.08000972415156002,23.642247742244052,-5.821759210668341,-8.068312970990204,-22.689753242363384,0.7795369786716393
33,0.9276905790503218,-74.41134220695561,-0.09497360851639736,65.41201469475881,-10.04982273613408,-8.235360639572209,-21.375838263685555,0.44250934108025197
34,0.2597361007291016,-65.30106553058758,-0.0847328783189044,64.50179672080091,-11.078297557603811,-10.352454860968994,-56.017060800592624,-0.12326253472057802
35,-8.450393285462106,60.25017062263505,0.05692273168797584,-42.419748460292894,3.177958567031047,-7.336254270280446,-57.00132329463487,-0.2034198455403375
36,17.503093348187406,52.41349635094903,-1.1639669674065467,-101.76309386073095,10.598489758920271,29.741558577213496,50.41848824744373,-1.0363922539154093
37,0.5550278972653343,-70.81403114622576,-0.05946850811253445,67.1877914419689,-10.918490565622315,-9.931913845059514,26.06541861275144,0.14264136139936676
38,17.67148106501966,94.19952730231944,-1.2922323527504338,-118.32214077912482,11.258891173568376,28.964522333826938,-35.648997341807664,-0.8676347126330728
39,-15.023791000662973,-43.748763540008994,0.2165254083977316,26.34380301703456,-0.11929179137986859,-1.3781109922225372,4.327770462832171,-0.31769562543828145
40,-8.959321281169279,72.40327543212106,-0.1347556676760042,27.240572126687248,-5.559218487506496,-10.93560439341872,13.960572681282237,0.01311128731406573
41,17.22457428394179,68.50202080194977,-1.2535725683573213,-99.36805584398626,9.731322492122485,30.64740651735631,96.10673347925493,-0.14361337648381456
42,-0.3743049356643065,-70.8781971330226,-0.04553825670512116,69.76447098688065,-10.926287087794927,-10.130519883722467,-61.4098495573119,0.1075653809737897
43,-6.805227753331263,59.59518858938627,-0.037311466343092306,-46.31830756964577,3.5961945712775183,-3.9632502680194297,13.19980103830591,0.8155125451442619
44,-6.686869050604209,80.57879694647747,-0.19597727476346466,14.803306811230598,-4.967591525158121,-2.626888056287206,50.10667475487472,0.21412263548970564
45,-5.930156623853992,52.43833365951713,-0.009906952350375245,21.01276904690159,-4.5523283259105005,-8.966595181201793,87.7981734731737,-0.7132578325937106
46,-6.95429286875262,83.73567592929359,-0.16765615648429383,-56.36528786945351,5.073681513510248,-3.961500021723228,-38.38509196498486,-0.555945564843315
47,-7.121986585275575,69.17723478581162,-0.07001655787162962,-43.91596975298407,3.186391631668353,-7.625624412834953,-23.388588189346077,-0.8260116885337854
48,15.79025067807756,74.84544642705342,-1.1151440003180095,-101.85944382967848,9.22031664887686,23.729604998257848,38.10905680886426,-0.13333361825926401
49,-15.351256713198756,-25.759298371411706,0.06729272795201077,17.811766335403863,1.8131908401592665,4.751249988819289,-88.24837767015947,-0.609347448724525
50,1.1654948463220791,-76.62365977565773,-0.05215155876379585,62.73918047976675,-10.450698248277021,-7.316675004023476,18.810830847011715,0.5028759407366287
51,-14.009699707781444,-38.52711902612677,0.17962203303788676,27.12166263397203,0.3705804823117939,0.23318247208190995,119.80385350150719,1.7483174796043977
52,18.977173650903026,58.43039690376017,-1.206821467012857,-102.86848998927242,10.519472828842293,27.93491126367708,24.864565996559783,-0.5937228720191186
53,21.101542802087284,59.474631602950126,-1.3125982324797878,-105.74026204863932,10.18028143067216,30.49728632569442,-127.92277684387855,0.1606268774063015
54,-13.760759252297301,-31.79271801137565,0.11360228324712898,17.226328829490058,1.1539532209432992,3.480111613590054,-48.776465718619555,-0.2492143561078112
55,-7.299101808266456,102.75756452977218,-0.13290104364750913,6.3733818870893675,-3.0882495818425304,-9.664340574180683,-36.725807943588485,-0.08447453184983117
56,-9.410022994725363,79.11879550054154,0.12922831406069618,-45.82927227443031,3.3511673419601222,-10.98706474955179,63.95881384725861,0.09422914046720678
57,-8.522194267017978,83.6680097154889,0.03218050364090582,-42.29978208186705,3.0108953271236136,-10.21354138444713,-9.518090222321298,-0.6213922516954871
58,-11.735182621683435,-43.030698706056725,0.1577964802972627,22.096791162557242,0.34240674926920195,2.138136592252586,-100.48097668226141,-0.2917847454439985
59,0.14384197467516818,-71.34833202118327,-0.0002448519979756846,64.27717457361301,-10.55899284556931,-9.560644118103328,-3.2269530490992295,1.06075794814793
60,-1.1367673411711994,-67.81358189662393,-0.01887780067467756,67.43685104138963,-10.805264782897039,-11.350020684694371,7.81647128837315,0.5896437066138346
61,-13.6925418043562,-41.51575888247439,0.19214760847360354,28.047730775570106,-0.06482416962849413,0.9166097946396667,-29.957735912349122,-0.7109662598502148
62,-9.593050781572037,94.87113195630826,-0.054899025785315164,15.860400918212356,-4.386148499452371,-11.703057000926933,-57.90700573394231,-0.43513563872145194
63,-8.548845777526079,68.85237406046748,0.04511486740277897,19.08337200642205,-4.605355298080128,-9.454480090710115,127.70818394610987,-0.49283200753463174
64,-15.290640778523056,-44.94534953853406,0.31494111222668486,25.92460818965607,0.2396711477413144,-2.241021393309563,50.30935222418069,-0.5417563068522159
65,-6.114495438128534,60.76662108602502,0.015999647920742634,-48.73082266693537,3.288434876711967,-8.404495554319,55.894380772454646,0.2309705796635179
66,-8.24741929002427,71.32964917184847,0.009295675044652812,-44.947658980528615,3.6437876611325914,-5.987811310626691,-9.398273859485425,-0.02445751568126042
67,22.85233597465481,46.1811900982886,-1.3157301459946131,-119.55323319300747,10.87077505529484,32.43100388948789,-39.28726172576343,0.2676433208892483
68,0.29621302477441874,-83.36871923149423,-0.06366308990484966,68.96912278206418,-10.816658054557559,-7.263808909911965,-27.2990088204468,-0.7353634582603489
69,-8.17810315885878,82.93457410814496,-0.008363508763217732,-40.5880495375327,3.0012609727352304,-12.672224749716408,-76.67625445917716,0.1035527506332717
70,-11.307169087471884,-44.66742050983484,0.21027089855757197,17.03678760376125,0.2599904966358425,0.5560003885369987,94.74547538462609,0.09599496814406294
71,1.9209583122116891,-75.60368164667501,-0.06787274343187305,61.01208493663385,-9.885033943165773,-7.770647718928286,-7.118299566592954,0.17149568376152574
72,21.819187100701072,64.87764389584625,-1.3599374013891987,-110.70916169861408,11.514287386706217,30.249670941504874,78.36010450240948,0.1316295008183138
73,-0.2630283291974433,-59.176349297633955,-0.10329716916558077,59.208104483567084,-9.442228554460852,-6.878490382144506,-24.65563385002423,0.6637732260359334
74,-4.438677935923759,65.39188385567664,-0.20494801680892438,16.08142075558635,-4.789726625195637,-7.696797255258813,25.72538630769681,0.9214535951975953
75,-7.665997012641208,61.56555047086353,-0.08628913456163202,18.47979922689221,-4.860356204110722,-7.661018926228449,10.994066233314367,-0.7346814190323002
76,-7.57824202204953,60.2068309748703,0.1275227406855398,-41.83328850879871,3.358342482420094,-8.834113145592283,-82.0895519547399,0.9905567593387498
77,19.235469436593043,36.118206512718544,-1.0136678226616271,-105.58527761009287,10.084658068822145,26.775885750122367,103.41994324699783,-0.10771152796956039
78,-14.83348790491751,-27.259321333399296,0.18327297283654745,25.233596026301726,-0.21932977417195584,-1.2821354444460895,-22.991239268159266,0.8768665753453213
79,-1.2510970368595014,-69.58917234737467,0.0017176830449384653,68.30982293358633,-10.738541074375673,-9.368065538422348,-66.42274092260928,-0.5368362113734959
80,-8.15274761896761,63.18556226284648,-0.14227060616163212,22.220506769699917,-5.079141351342771,-9.209495118902726,38.59960768134266,-0.23676307371575378
81,-14.764521518185768,-40.72691531654737,0.2944265844277791,17.956768930044134,1.1743907984128097,1.8910801884062154,-0.30731200320427776,-0.09806573911470756
82,-12.43067805521714,-17.789812133078936,0.20804508909360508,8.910881020672024,1.3100591666355206,-1.0777688880589535,20.254472927936014,0.84448911678823
83,-8.130200229309052,72.29894198881858,0.030199860680922404,-46.37940716317019,3.9561598291908804,-5.1487001658903875,5.435094414104733,0.38636327596611475
84,-8.15541746001872,68.49971641146153,0.024541679266719074,29.53069767841955,-6.460547806483146,-13.136590054889476,-123.01032606186135,-0.02923104115807077
85,-13.49499861119106,-16.561081975124605,0.2584239067293244,10.657314067651654,1.4722409264255876,0.4775406072226743,-50.59381621757227,-0.7312878362541769
86,-1.7145309062596383,-70.66715820546285,0.09811565035924219,69.4464745090413,-10.984174325728649,-13.161167690943095,-52.689142015725054,-0.20047406442048726
87,-8.227105508191075,78.45466586530242,-0.05714740081479898,-48.10207917762378,4.047655155499892,-5.831166561852498,54.954152541360784,-0.7958356306437384
88,-8.082834490050747,77.70428545920404,-0.009899506421222927,-43.14644696998735,3.548298754391105,-8.963751106677048,1.8378895556650467,-0.2905016600001471
89,18.112263277043294,69.79075102400803,-1.1853838014196223,-108.08852107663219,11.355548698181197,32.37614095439744,-19.66038566171765,0.6016546951827625
90,-8.415737626672607,41.97649600930866,-0.01562591036185655,33.76752602959455,-6.300094804640167,-7.754302611425877,32.286926220235564,0.8024388644656462
91,-11.844708863065044,-54.11347715958155,0.19865029332143708,28.759273914340355,-0.7055967419656923,1.6873428266390018,-9.270340754994029,-0.41756556700242187
92,0.2689639139647866,-74.16747718223093,-0.06385468584898234,65.3156899418413,-10.563162708556733,-8.066089604862388,-13.43152901282997,0.14549807476273297
93,-7.492560185509047,90.69273385390332,-0.10586200426878721,-52.77089768103684,5.43901585552299,-5.258537988885344,10.594401507222662,-0.6506328433400199
94,-0.6079671400889236,-65.50704773045123,-0.03755557695822165,62.27130863467983,-10.247448296001105,-9.340221277369134,5.429386897672453,0.1369369980833431
95,-8.386933733722556,56.13628640232151,0.11906118054923075,24.123096965284105,-4.4081842770242785,-10.329509441136391,151.04844225203522,1.1261067667690021
96,-8.517345023013098,68.39646682357484,0.05446339068801555,21.547023828702443,-4.759581004633383,-12.624979552095851,-51.1946010335292,-0.17243001692950566
97,-7.904605728958209,78.27970307510766,-0.05754093035533722,-49.58594797349221,3.8995552699962466,-6.894730958310519,-87.80652011022019,-0.3544242083780919
98,20.165117659379426,33.764357821896404,-1.3025521995110958,-109.96674010873556,11.336504088745892,33.71502457309447,18.93630021542043,0.7235121725329402
99,-0.007542446709168127,-79.70195036981613,-0.06675854554774506,67.01326805263571,-10.679080406513645,-8.912662758756564,-43.74503026461652,-0.3924878640406779
100,-10.144804601660876,76.53469891718406,0.01040547583065765,-43.414951697989366,3.516106823015805,-6.541081667612299,-128.83734178431928,-0.0975995523269446
101,14.272167716512714,112.2295229535062,-1.0130379057364542,-101.73722426707778,9.764627492144562,18.370004045038854,-63.74486471157379,-0.3176636564196443
102,18.49467973644827,35.10951881010728,-1.2907257409373296,-84.48130704698279,7.159119264180095,27.64909794721788,-52.611646690055295,-0.0565575325515342
103,-14.547324326798792,-20.669320650298552,0.12895707938676698,23.43371811575381,-0.17386871739352946,-0.43161055318880676,-105.46370348139789,-0.8802271472345944
104,-0.06734525603594645,-63.692780604758816,-0.005510482840491242,60.1253110365377,-10.550773235970743,-10.026483187463464,127.75482672169788,-0.7724535487644186
105,-9.026365644543795,64.60797481661542,0.08514532893393921,-40.073269281426136,2.2745869912179977,-9.410515575368935,-65.80713470727838,1.1021481169927885
106,-10.857609165056825,-47.05370026006338,0.18150285789367432,17.4467720124086,0.6162850323805841,0.34358097244164165,174.3040301544244,-0.7029399772952051
107,-13.618574958670738,-49.11913337273464,0.281538230091046,24.00225294952574,0.6055555033566578,1.772627887450287,-22.094937407281833,0.20493333056430574
108,-9.631032828124491,80.58278367755526,-0.10758405882192197,16.148951101393298,-3.9581310986747544,-5.975438919192707,103.72185866433554,-0.5921142470569425
109,-8.950353386203277,79.48826374617266,-0.024830373196595538,-41.315924436034706,3.1222538553403987,-11.02087141066797,-14.716670756526584,0.4664025456370464
110,-13.803574278772839,-37.52800698031402,0.25812515094387134,23.366913730964292,-0.16923924167769588,1.0486403520293448,26.08596446799712,-0.22569364273805956
111,-7.206439141426335,83.89081788803792,-0.12372729908676112,-48.0751324511285,4.0107290606830075,-5.811602615896365,-8.029377870962469,-0.824937485021989
112,18.65075936385754,52.73908704253725,-1.0621266629505495,-109.64559259811071,10.28763429117299,25.887615485941332,-14.290424638479916,-0.15983249400537308
113,-9.176377455247259,83.46831256453981,0.04768294222652803,-43.43565151560512,2.845795846685095,-9.779615566906285,13.930193377575357,-0.3331963312914097
114,0.5569715763420445,-74.02607266857974,-0.034632137923962775,65.80785752608745,-10.807569809284642,-7.823139835735672,28.292311352708342,0.6076294906918971
115,-6.360686694068239,73.79075582731963,-0.060296982882259986,5.611068345159206,-3.3434941775767424,-7.021624527945154,9.325759660107963,0.21105384503952207
116,-5.136071930948573,57.81854153975128,-0.12306519122761013,10.328659654060868,-4.562986231597451,-9.755024071637205,3.189320854672042,5.0635854848508263e-05
117,-6.179459068353076,56.18844392037309,-0.052588380396150484,-39.52585072401254,2.1540574256817706,-7.529904487026761,-43.29348201257084,0.18989655700398483
118,15.896114003002193,53.96454444313196,-0.9650677323026291,-88.31794716630249,7.5133718216137275,20.882743513343208,-5.837195904809368,1.255900985358357
119,-8.445187866310224,85.77210564509855,-0.040940635423134975,16.387987561964724,-3.772284935902271,-10.829259048807474,94.40129414851455,0.23150793153390048
120,-7.866623778929223,64.96273109250401,-0.014610955683024618,19.10923138766949,-5.753696518165849,-8.370760916336923,-45.78343258168605,-0.6674468831900509
121,-6.2710606458067035,55.88570143520915,-0.06893450631286532,19.1388257686812,-4.024109224170973,-4.309050006780258,71.46857718533191,0.1576495350882831
122,-13.965557918554556,-40.81029242192828,0.20650201140608618,27.169708686410694,-0.31580375891892004,0.24640181570790579,28.80860420349665,-1.0467515921845156
123,0.6379565414625137,-66.52602666898851,-0.04870086026130699,64.09481287419412,-10.124759982830259,-7.927684745342876,55.64630889349084,0.27265220292861775
124,17.91321161861818,51.957912049084804,-1.0379654253076558,-100.53763396265603,9.515305578308867,29.4299941741387,-66.62584106486868,-0.2829148844699694
125,21.032533045981204,41.70732012015399,-1.2798314317762294,-107.78950307022816,10.114854067338435,31.43716511388842,15.823032261391175,0.03148007901374618
126,-14.71207792765695,-37.534918107188226,0.23478056958938598,29.233583871522683,-1.0398214186015016,-1.6540489449652291,-17.530271148213302,-0.06209296083957652
127,-8.4716994212145,70.51966989200932,-0.04430452269759077,25.235541705290807,-5.165234013770022,-7.580211618280411,-15.118642692413122,0.09153750726148115
128,15.883436491509089,39.81349702418424,-1.165030836484537,-87.1335891212394,8.399198785891338,25.591908071829508,88.28951837958942,-1.5399950645587788
129,-6.876487438302511,76.21558868381378,-0.03967929103016646,-47.4172470911395,3.672985669072588,-6.597110388793583,-14.211015870581054,0.1059074528234682
130,17.86390957377389,68.85801670886751,-1.3526302411084559,-102.6122419479217,9.97418802426489,32.81145331564379,17.75963938122597,-0.2231487487927739
131,-12.201994001248355,-39.8392134431895,0.12821863693760643,23.080941411806023,0.23462580885837514,2.816035957265568,-105.40330694871497,0.1967972902284658
132,-15.052667884381469,-40.56092604042043,0.24165717801852385,37.11864695948122,-1.3907236919431352,-2.582719422371245,103.64101284985111,-0.9203168429496826
133,-9.90607225059617,64.51969874705401,-0.010240933779193148,-36.99116370735191,2.4624096376181823,-9.020111120166652,51.8296808218913,-0.19711513387373636
134,0.039323350385871245,-63.426319197337776,0.0021120507329644603,62.95867878336023,-10.646311812683889,-10.842870907456975,-3.679460749730838,-0.6317391064223694
135,-17.74774039447375,-46.84845300601146,0.5122767573917433,40.5421779949745,-2.763456106642769,-7.154336838758727,-20.0673703413526,0.7800267568193752
136,-6.943683771292177,85.13743080318534,-0.08168709656988138,7.983014022880724,-3.766748750835378,-6.469021429952892,34.95931451926242,1.0393869632459667
137,16.779236228469948,41.83216808293679,-1.1589275284224032,-89.90498130591584,8.083553154164244,25.71523200595593,70.64471333866163,0.2634520073577457
138,-9.409654477411118,69.75058427203771,0.010403440361808123,-40.70041374442244,3.152124150343568,-8.242966679122544,104.63607157006751,0.2633958952429793
139,-8.0377840359687,76.20679880231897,0.02330140660321732,-47.276464277407655,3.9425833006240496,-8.112022492655468,49.67929060782353,-0.17794257212082504
140,-1.8063636479859706,-84.11836581285834,0.03375228168526997,72.5055688356514,-11.168251758694169,-8.096140766642057,3.9927489515522896,-0.4184542939801661
141,-7.719567014677861,77.6196658637388,-0.1237503280011705,21.34177802677811,-4.542883114551419,-7.35194791635128,59.375036075691185,-0.7069821738689194
142,-14.30994285397198,-41.564846765297936,0.19147775049613897,28.840894257955988,-0.5090492556579879,0.6757614122637338,46.94102054505968,-0.11439063450309568
143,-17.36339960573843,-30.31513821139045,0.23329933031172964,28.8198412394248,-0.18042394165808084,0.2756249707932851,70.27482560803917,0.4505213932387559
144,15.799627089340756,37.614817564824975,-1.0285494100684243,-92.9137186720757,7.688696265569968,27.22205933800809,109.2387694588081,0.4384648146831869
145,-13.287097878233062,-51.65281493817475,0.1960756953766705,21.127642994820253,0.16606709511262505,0.008330130664702236,-94.32241533919445,-0.0401719037389205
146,20.33969094073122,73.45849731158295,-1.2994298890574738,-123.66306989796462,12.116513246780784,33.60717515061761,-70.32043155568896,-0.3109679054197648
147,-0.34071253687493835,-77.82466035546933,-0.07609763649276874,69.391759310006,-10.527663069898706,-7.933547962943991,90.67370599660329,0.38252028653861764
148,-13.339891688760831,-47.61251800977724,0.24631087067872587,24.44836127511758,-0.15880123108225752,-0.6058489926899433,-41.93582571472477,-0.6082304198642394
149,-0.8821542178704133,-72.69145440309435,0.010382266579473791,68.892536049325,-11.008900914711624,-9.46703771604337,1.9669255725756474,-0.7299360896286767
150,-12.560670319510292,-52.058156876334735,0.16126774229371751,27.536653325215447,0.24635289419868853,3.410286224451385,-40.268416643794865,0.18720568293074635
151,-6.3174876858966575,57.69561951346735,0.019436381573563602,-46.66665460296532,3.76182195880791,-5.114033808362567,69.31872216640177,0.3652568833346639
152,-8.442643908236569,46.82149941347121,0.006983114270461533,30.979534762092385,-5.943658505104763,-9.17071868430313,-137.477370515886,0.18262003741815588
153,-0.5638325623011222,-84.00526240777401,0.005388191874832255,69.06225076723064,-10.873324886232556,-8.749509592795691,4.322014393954675,0.24833417122361584
154,-7.174575189645459,64.73973133875329,-0.08260195782614094,17.229106924311306,-4.266736480334835,-7.558023075467677,96.97258089907244,-1.2379429660828458
155,-11.700884912799717,-25.63085933565604,0.015259110835989274,9.107079039373811,1.7552446301533882,4.745599192816629,-35.466205511466335,0.3545437936760128
156,-7.711196064054629,82.17676733410875,-0.05461335485892926,-47.03561589621735,4.033800048649699,-6.760297567885143,-94.89566396723653,0.8855694288321054
157,-7.0316819332192795,81.26032953791436,-0.02528746611388341,-47.065381534429,3.53064332555692,-8.062681860262984,22.101396762039506,0.5079503915060424
158,-9.068395042350422,90.64196088051526,0.06680884523912542,-54.33622772060633,4.84462511158918,-5.958997734832655,-34.25661969130768,0.4882582139797263
159,-13.70618623086743,-35.30238337733945,0.2997574454672144,26.064966626664095,-0.6171870826669386,-0.2073165637578168,64.1082933593423,0.13972681208230103
160,-8.690188954408372,59.68751767531731,0.06354637016386953,27.63507894456702,-5.343362948807517,-7.833543564315377,14.064053561921757,0.16220594356903553
161,0.7650520147373353,-73.0265972955774,-0.059467807412954425,65.72101042764062,-10.368500034059108,-9.706548039190018,-51.8007158843629,-0.08851720814421177
162,-8.336330803812759,55.76900195500289,-0.018160463553412814,32.35371910333727,-6.231157175862766,-8.95935315805711,-9.151351947141528,0.23003631861209706
163,18.733589607651904,43.63550120214885,-1.153196904747262,-100.12839278862332,9.706274975081818,31.954338915178965,59.98945481461767,-0.6351216491870457
164,16.016344415687175,62.24335743315193,-1.241537864734007,-99.41553527025863,9.68097707991572,33.83459389418252,-7.500541819174657,0.888873328595384
165,-13.808731477908262,-19.322439131294175,0.0740536091030648,22.522283636573043,1.0192815385212597,1.3878187383426022,-44.61529372875384,-0.49335001037419224
166,0.9298869493290978,-75.88327305140324,-0.05901128052097269,66.7064382835257,-10.66766859541802,-9.25990412475374,12.138371509871615,0.5066311142911921
167,-11.715995670013035,70.96945621837845,-0.029761533681910403,29.393590681440877,-4.878332011907974,-12.924553508968145,0.6855633336395599,0.7973763542621936
168,-8.901545914225927,75.65200729799693,0.05384686341247378,-39.3552437027721,3.119629775030964,-9.540780423905526,51.40763895399161,0.5050920401340372
169,18.64603825914906,70.18884886358649,-1.2878178856960667,-107.56488601796374,10.092613008086067,27.208081500837082,33.246990079445595,1.396591860207651
170,-7.502533299868029,73.57230148360303,0.04100606260201924,-50.439120544985656,3.8810069949690456,-7.618003150968737,-12.309701331962653,-1.2021133752399085
171,-6.4561682721436755,48.975618561959664,0.05286518508933459,19.77035288335969,-4.360225875907027,-5.2064164939971755,96.25526169102847,-0.27461965857409537
172,-6.600192748172536,74.23426090466212,-0.04097147899244497,7.967475350093554,-3.520667991514928,-8.97067756754029,6.472826660581983,0.7857304109163161
173,-13.013967092451939,-46.05461608006934,0.24054120733838147,24.664291686473597,0.501120151006078,1.3406797882171881,-96.13557246353551,-0.7509883284636838
174,-4.720961151044095,75.73247999241637,-0.04103033038458043,6.429853295457334,-2.963288471126393,-6.446780500337358,-96.07667622713123,-0.47648177401525427
175,-7.5879800423513775,84.39283900535989,-0.3165228312791925,11.766656324079927,-2.762453629820743,-5.846960138024775,26.37819636101961,0.3145127056876626
176,0.5502923937747884,-69.82497815462557,-0.04110725580885607,64.79634207712179,-10.794316674795379,-8.033644696997888,16.576450759713225,-0.8476595303354199
177,-1.6340766664425703,-70.40044221287857,-0.005322113285941369,67.57105337495457,-10.521985116283568,-10.564420798644864,-138.60620619795864,0.03261215123422936
178,-9.762414535410622,81.93512724464283,0.04088255713951752,-45.77629371533223,3.8292340615440663,-7.656385619042381,-28.30656201830014,0.2756314630299671
179,-0.5225458882086772,-68.26930735240624,-0.042134986473338173,65.27404922322872,-10.271780607453328,-9.200871148078525,42.11721757327621,0.08294485923520917
180,17.849555632269734,103.71885681556469,-1.3275784354212798,-119.0748520975879,13.214686308349474,31.641186254503214,45.60798512255123,0.13752682446904105
181,-7.098471742278802,78.40218189578887,0.038719363425204434,8.647423491150182,-4.241039567849969,-7.9689776813879165,31.803882336088,-0.42280395772192947
182,-8.339901535102067,61.088069915173556,0.01320417739550209,-40.27980806030164,2.6778706447476375,-8.608606148038334,-10.776684829887513,0.11806565799417434
183,-13.459514756521237,-50.936490187152934,0.23708646249090237,26.8299688284638,-0.16052283795096214,3.531734473396458,49.23170852504513,-0.2362447033347433
184,-5.819859365580993,61.98404513728203,-0.07736708725929686,16.891970429195247,-4.357287657894778,-6.8516472079582496,31.27003534392676,-0.1595032751492274
185,-6.173745541708327,63.64185563024623,-0.09182756768424884,-46.06014506394161,3.159940201161769,-6.352339429965196,-7.052530039687821,0.49771142521444384
186,-8.057906035070948,78.90877270800094,-0.04610032773300134,-42.918180121679384,3.2169117123282662,-8.702438889589118,-119.58362226324935,-0.7778833968448566
187,-6.879060445266792,87.82107704876361,-0.035401767985868436,3.1409605782570176,-3.0331008007208067,-9.96717824942771,-88.93112384656924,-1.400169671908983
188,-15.661337762810351,-2.9685652058451204,0.24759972866162308,22.212033907727857,0.6045250479814644,-3.6035064937364414,-40.695866409310604,0.4496603398366443
189,-13.308106539034664,-51.24710262677894,-0.0408732162709122,31.18710460898781,-0.1118364565972571,5.242640249799664,-17.093043982954484,0.11867404916511129
190,0.06231595263823811,-73.54425158900484,-0.05135977695859221,63.89001291195332,-10.018103263465404,-8.188889874858928,65.35304980264756,0.7966116793606149
